TEXT,actual_label,predicted_label,is_correct
"re : jan & feb midcon invoices daren , do you have any information on these deals ? we cannot collect the cash from midcon if we can ' t prove to them the deals are valid . thanks , kris tina valadez 03 / 29 / 2000 09 : 19 am to : kristen j hanson / hou / ect @ ect cc : subject : jan & feb midcon invoices - - - - - - - - - - - - - - - - - - - - - - forwarded by tina valadez / hou / ect on 03 / 29 / 2000 09 : 17 am - - - - - - - - - - - - - - - - - - - - - - - - - - - tina valadez 03 / 27 / 2000 08 : 52 am to : daren j farmer / hou / ect @ ect cc : subject : jan & feb midcon invoices pat dresner ( accountant ) at midcon texas says she does not show these deals in her system and she can not pay on them . you created the deals in sitara and i don ' t have another trader ' s name . could you please talk to your kn trader regarding this situation ? if midcon really got this gas , then someone at kn should tell their accountant about the deal . prod mo . entity point volume total amount sitara # 1 / 2000 midcon texas gas services corp . 0984132 20000 $ 51 , 600 . 00 157006 2 / 2000 midcon texas gas services 0984132 36000 $ 90 , 900 . 00 166523 2 / 2000 midcon texas pipeline corp . 0984132 80 , 000 $ 206 , 800 . 00 170133 please let me know as soon as possible what you find out . the 2 / 2000 production invoices are due to be paid 3 / 27 . thank you , tina valadez 3 - 7548",financial,financial,True
Dear Voucher Holder 2 claim your 1st class airport lounge passes when using Your holiday voucher call 08704439680. When booking quote 1st class x 2,not_spam,not_spam,True
"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY �1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",not_spam,not_spam,True
Oh ho. Is this the first time u use these type of words? But its not appreciated�,not_spam,not_spam,True
"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV",not_spam,not_spam,True
"re : exxon company , usa global # 96035668 / sitara # 212225 i have re - checked sitara & verified that the above deal was a term , firm deal . this resulted in a gtc purchase firm contract being set - up in the global contracts system . the term of the gtc was set as the term of the deal ( 4 / 1 / 00 thru 3 / 31 / 01 ) with no evergreen , meaning that the contract will expire at the end of this month . to the best of my knowledge , all gtc purchase firms have the same language & they do not have evergreen . they expire at the end of the primary term . so , unless exxon negotiated a deal with different , special language to allow for evergreen & included something about a "" 10 day notification "" to terminate , there isn ' t any reason to "" terminate "" this contract . if this is the case , please advise . otherwise , i don ' t think we need to do anything . the contract will expire at the end of this month on its own . elsa villarreal 03 / 15 / 2001 02 : 42 pm to : amelia alland / hou / ect @ ect , cheryl dudley / hou / ect @ ect cc : daren j farmer / hou / ect @ ect subject : exxon company , usa global # 96035668 / sitara # 212225 please prepare and send a termination letter by tomorrow march 16 , 2001 on the above referenced deal . houston pipe line company has not renegotiated a price and have no interest in buying the gas on an evergreen basis . it is my understanding that we need to notify them within 10 days of the end of the delivery period . if you need any additional information or have any questions , please contact me at 35656 . thanks . emv",financial,financial,True
We are okay. Going to sleep now. Later,not_spam,not_spam,True
"unify close schedule the following is our close schedule for this coming month . please keep in mind the following key times . . . unify to sitara bridge back 1 : 45 p . m . wednesday , may 31 st ( all errors must be clear by this time ) mass draft at 6 p . m . wednesday evening accrual process begins thursday , june lst at 6 a . m . if you have any changes to this timeline , please ensure that i am contacted as soon as possible . thanks , mechelle x 37278",not_spam,not_spam,True
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,not_spam,not_spam,True
Its worse if if uses half way then stops. Its better for him to complete it.,not_spam,not_spam,True
"global octane meter # : 1528 july 2000 activity lee informed me today { 7 / 12 th } that global octane has experience "" operational "" problems beginning last night and will be down until further notice . note : this outage is considered "" force majeure "" thus , whatever flows during this time period should be allocated to the "" term "" deal . lee was very specific toward this issue not being a buyback . howard , please forward this information to whomever need it in settlement . . . . thanks .",promotion,promotion,True
"first deliveries - cico oil & gas co . , and union gas corp . didn ' t see you on this list and thought you or stacey / ami would want to know . - - - - - - - - - - - - - - - - - - - - - - forwarded by lauri a allen / hou / ect on 03 / 21 / 2000 01 : 47 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - mary m smith 03 / 21 / 2000 01 : 38 pm to : lisa hesse / hou / ect @ ect cc : lauri a allen / hou / ect @ ect subject : first deliveries - cico oil & gas co . , and union gas corp . fyi , now that these meters are now flowing , please ensure that our rate assumptions are still applicable . - - - - - - - - - - - - - - - - - - - - - - forwarded by mary m smith / hou / ect on 03 / 21 / 2000 01 : 35 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : esther buckley 03 / 21 / 2000 01 : 27 pm to : molly l carriere / hou / ect @ ect , clem cernosek / hou / ect @ ect , donna consemiu / hou / ect @ ect , robert cook / hou / ect @ ect , howard b camp / hou / ect @ ect , lisa hesse / hou / ect @ ect , nathan l hlavaty / hou / ect @ ect , wayne e lightfoot / hou / ect @ ect , james mckay / hou / ect @ ect , mary m smith / hou / ect @ ect , steve schneider / hou / ect @ ect , melissa graves / hou / ect @ ect , michael walters / hou / ect @ ect , eric wardle / hou / ect @ ect , jill t zivley / hou / ect @ ect , mary jo johnson / hou / ect @ ect , rita wynne / hou / ect @ ect , michael w morris / hou / ect @ ect , cheryl jones / gpgfin / enron @ enron , reid hansen / gco / enron @ enron , darron c giron / hou / ect @ ect , o ' neal d winfree / hou / ect @ ect , susan smith / hou / ect @ ect , gary bryan / hou / ect @ ect , gary a hanks / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , vance l taylor / hou / ect @ ect , brenda f herod / hou / ect @ ect , david baumbach / hou / ect @ ect , bryan hull / hou / ect @ ect , brian m riley / hou / ect @ ect , jeffrey a austin / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , dawn c kenne / hou / ect @ ect , lisa csikos / hou / ect @ ect , kristen j hanson / hou / ect @ ect , heidi withers / hou / ect @ ect , j r fosdick / gco / enron @ enron , carlos j rodriguez / hou / ect @ ect , stephanie gomes / hou / ect @ ect , pat clynes / corp / enron @ enron , tom acton / corp / enron @ enron , robert walker / hou / ect @ ect cc : subject : first deliveries - cico oil & gas co . , and union gas corp . see attached files",financial,not_spam,False
"congratulations from : government accredited licensed lottery promoters . winning notice for category a winner dear lucky winner , re : bonus lottery promotion prize awards winning notification we are pleased to inform you of the result of the just concluded annual final draws of de lotto netherlands international lottery programs . the online cyber lotto draws was conducted from an exclusive list of 25 , 000 e - mail addresses of individual and corporate bodies picked by an advanced automated random computer search from the internet . no tickets were sold . after this automated computer ballot , your e - mail address emerged as one of two winners in the category a with the following : ref number : 35149 / 337 - 5247 / lni batch number : 26371545 - lni / 2005 ticket number : 54866235 you as well as the other winner are therefore to receive a cash prize of ? 1 , 500 , 000 . 00 . ( one million , five hundred thousand euro only ) each from the total payout . your prize award has been insured with your e - mail address and will be transferred to you upon meeting our requirements , statutory obligations , verifications , validations and satisfactory report . to begin the claims processing of your prize winnings you are advised to contact our licensed and accredited claims agent for category a winners with the information below : mr . phin jones , financial director , netherlands development finance company , de amsterdam ' s port bijlmerplein 888 1102 mg amsterdam 1000 bv amsterdam e - mail : phinjoneso 2 @ netscape . net tel : + 31 . 616 . 128 . 445 fax : + 31 . 847 - 300 - 746 note : all winnings must be claimed not later than 20 days . after this date all unclaimed funds would be included in the next stake . remember to quote your reference information in all correspondence . you are to keep all lotto information away from the general public especially your reference and ticket numbers . ( this is important as a case of double claims will not be entertained ) . anybody under the age of 18 and members of the affiliate agencies are automatically not allowed to participate in this program . thank you and congratulations ! ! ! yours faithfully , mrs . mildred hugo games / lottery coordinator . de lotto netherlands international www . lotto . nl ",otp,lottery,False
"rollout schedule for unify real - time deal / path updates a walk - thru / demo of this new functionality was held today with the logistics managers and representative schedulers from each region except for texas and calgary . the changes were well received and no revisions were requested . they would like to have the changes migrated to production the evening of tuesday , january 18 for use the morning of wednesday , january 19 . paul , could you please insure that the network folks have the tibco install complete by monday , including terminal server . scotty , paul may need one of your folks to insure that the tibco install works ok on terminal server ( none of us have access ) . scotty , can you follow up with calgary and texas since they missed the demo . also , what level of security is desired for the rollout - selected schedulers or all of logistics ? dave m , plan to have the last few related items in stage by monday to insure all is clean by tuesday night . ( print , filter , closed path list , & app close error msg ) if you do not feel like this schedule can be met , please let me know as you become aware . thanks , d . n .",promotion,promotion,True
I'm thinking that chennai forgot to come for auction..,not_spam,not_spam,True
"mobil discrepancies daren : i ' ll come down to talk to you about these . lee ps congrats ! ! - - - - - - - - - - - - - - - - - - - - - - forwarded by lee l papayoti / hou / ect on 03 / 20 / 2000 09 : 56 am - - - - - - - - - - - - - - - - - - - - - - - - - - - kristen j hanson 03 / 20 / 2000 09 : 31 am to : lee l papayoti / hou / ect @ ect cc : lisa csikos / hou / ect @ ect , sherlyn schumack / hou / ect @ ect subject : mobil discrepancies lee , here are some specific situations i am trying to resolve regarding volume on centana : purchase from mobil : 2 / 99 - the purchase by hplr for 155 , 000 mms in deal 60978 was never billed by mobil . ( a purchase of gas in storage with no physical movement per comments in sitara ) . per our conversation friday , it sounds like hplc does owe mobil for his gas , right ? sale to mobil : 1 / 2000 - per the pipe statement provided by greg bonin for centana volumes , 299 , 893 flowed in january . i billed 299 , 893 and mobil paid it . logistics said 19 , 893 of the gas that flowed was not our sale to mobil because the gas wasn ' t scheduled . in addition , if the 19 , 893 were a sale to mobil , the point would not be in balance in the system . the source of 280 , 000 of the gas says they only sold 280 , 000 mms and not any more . no other sources are in the system . i assume if the 19 , 893 wasn ' t consumed by mobil , they wouldn ' t have paid for it . is there storage involved here ? if so , whose storage and how did it work ? there are sales in other months with discrepancies on centana with smaller volumes than in 1 / 2000 . once i understand what happened in january , maybe that will help me with the other months . please let me know if there is any other information you need from me relating to the questions above and when would be a good time for you to discuss this . i can bring the pipe statements to you if that would help . thanks , kris",financial,financial,True
